Crime Id,Original Crime Type Name,Report Date,Call Date,Offense Date,Call Time,Call Date Time,Disposition,Address,City,State,Agency Id,Address Type,Common Location
160932136,Auto Boost / Strip,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,15:02,2016-04-02T15:02:00,REP,Santa Monica Wy/santa Paula Av,San Francisco,CA,1,Intersection,
160930167,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,01:03,2016-04-02T01:03:00,Not recorded,1200 Block Of Market St,San Francisco,CA,1,Premise Address,
160921604,Passing Call,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,12:39,2016-04-01T12:39:00,HAN,La Playa/balboa St,San Francisco,CA,1,Intersection,
160930065,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,00:25,2016-04-02T00:25:00,ADV,300 Block Of Capp St,San Francisco,CA,1,Premise Address,
160941765,Wz,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,12:46,2016-04-03T12:46:00,NOM,2800 Block Of Leavenworth St,San Francisco,CA,1,Premise Address,
160931624,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,12:31,2016-04-02T12:31:00,ADV,Mission St/25th St,San Francisco,CA,1,Intersection,
160913961,Suspicious Person,2016-03-31T00:00:00,2016-03-31T00:00:00,2016-03-31T00:00:00,23:40,2016-03-31T23:40:00,CIT,Mission St/7th St,San Francisco,CA,1,Intersection,
160913750,H&r Veh Accident,2016-03-31T00:00:00,2016-03-31T00:00:00,2016-03-31T00:00:00,22:22,2016-03-31T22:22:00,HAN,Duboce Av/guerrero St,San Francisco,CA,1,Intersection,
"160932754,Suspicious Vehicle,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,17:45,2016-04-02T17:45:00,GOA,100 Block Of John F Shelley Dr,San Francisco,CA,1,Common Location,""Mclaren Park Plgd, Sf"""
160922895,Muni Inspection,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,18:04,2016-04-01T18:04:00,HAN,Union St/fillmore St,San Francisco,CA,1,Intersection,
160941572,Homeless Complaint,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,11:43,2016-04-03T11:43:00,GOA,0 Block Of Highland Av,San Francisco,CA,1,Premise Address,
160930595,601,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,06:17,2016-04-02T06:17:00,GOA,600 Block Of Van Ness Av,San Francisco,CA,1,Premise Address,
160920771,22500e,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,08:16,2016-04-01T08:16:00,CIT,7th Av/fulton St,San Francisco,CA,1,Intersection,
160922803,Complaint Unkn,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,17:41,2016-04-01T17:41:00,NOM,2700 Block Of Clement St,San Francisco,CA,1,Premise Address,
160942017,Sleeper,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,14:02,2016-04-03T14:02:00,GOA,1300 Block Of Chestnut St,San Francisco,CA,1,Premise Address,
160932261,915,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,15:38,2016-04-02T15:38:00,GOA,5700 Block Of Geary Bl,San Francisco,CA,1,Premise Address,
160931051,Homeless Complaint,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,09:43,2016-04-02T09:43:00,UTL,200 Block Of Jefferson St,San Francisco,CA,1,Premise Address,
160943773,Auto Boost / Strip,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,23:34,2016-04-03T23:34:00,REP,2500 Block Of Mason St,San Francisco,CA,1,Premise Address,
160933203,Auto Boost / Strip,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,19:50,2016-04-02T19:50:00,UTL,Market St/9th St,San Francisco,CA,1,Intersection,
160931869,22500f,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,13:42,2016-04-02T13:42:00,GOA,0 Block Of Amber Dr,San Francisco,CA,1,Premise Address,
160932687,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,17:27,2016-04-02T17:27:00,HAN,0 Block Of 280sb 18th Mariposa Of,San Francisco,CA,1,Common Location,Exit 56 - 280sb 18th St-Mariposa
160933735,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,22:33,2016-04-02T22:33:00,HAN,Gateview Av/ozbourn Ct,Treasure Isla,CA,1,Intersection,
160941634,Dw,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,12:03,2016-04-03T12:03:00,CIT,2300 Block Of 28th Av,San Francisco,CA,1,Premise Address,
160942158,Drugs,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,14:39,2016-04-03T14:39:00,ADV,600 Block Of Waller St,San Francisco,CA,1,Premise Address,
160923483,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,21:10,2016-04-01T21:10:00,ADM,2900 Block Of Mission St,San Francisco,CA,1,Premise Address,
160932775,Well Being Check,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,17:49,2016-04-02T17:49:00,HAN,300 Block Of Prospect Av,San Francisco,CA,1,Premise Address,
160921399,Fight No Weapon,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,11:38,2016-04-01T11:38:00,HAN,Turk St/jones St,San Francisco,CA,1,Intersection,
160921948,811,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,14:06,2016-04-01T14:06:00,GOA,0 Block Of Powell St,San Francisco,CA,1,Premise Address,
160922909,Resisting Arrest,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,18:06,2016-04-01T18:06:00,Not recorded,Golden Gate Av/jones St,San Francisco,CA,1,Intersection,
160940862,Vandalism,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,07:45,2016-04-03T07:45:00,REP,2100 Block Of Folsom St,San Francisco,CA,1,Premise Address,
160933774,Complaint Unkn,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,22:43,2016-04-02T22:43:00,HAN,100 Block Of Granada Av,San Francisco,CA,1,Premise Address,
160940974,Poss,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,08:40,2016-04-03T08:40:00,REP,1400 Block Of 19th Av,San Francisco,CA,1,Premise Address,
160921237,Well Being Check,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,10:43,2016-04-01T10:43:00,CAN,23rd St/alabama St,San Francisco,CA,1,Intersection,
160930500,Suspicious Person,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,04:12,2016-04-02T04:12:00,GOA,0 Block Of Cunningham Pl,San Francisco,CA,1,Premise Address,
160933247,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,20:03,2016-04-02T20:03:00,HAN,300 Block Of Vidal Dr,San Francisco,CA,1,Premise Address,
160920791,Passing Call,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,08:24,2016-04-01T08:24:00,HAN,100 Blk Willow St,San Francisco,CA,1,Geo-Override,
"160941065,Passing Call,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,09:17,2016-04-03T09:17:00,ADV,600 Block Of Columbus Av,San Francisco,CA,1,Common Location,""Washington Square, Sf"""
160942823,Audible Alarm,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,17:56,2016-04-03T17:56:00,PAS,300 Block Of Walnut St,San Francisco,CA,1,Premise Address,
160930483,Silent Alarm,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,03:48,2016-04-02T03:48:00,ADV,600 Block Of 2nd St,San Francisco,CA,1,Premise Address,
160922214,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,15:23,2016-04-01T15:23:00,HAN,Polk St/broadway,San Francisco,CA,1,Intersection,
160931016,22500e,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,09:32,2016-04-02T09:32:00,CIT,1000 Block Of Filbert St,San Francisco,CA,1,Premise Address,
160941722,Homeless Complaint,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,12:33,2016-04-03T12:33:00,GOA,0 Block Of Sheridan St,San Francisco,CA,1,Premise Address,
160920800,Homeless Complaint,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,08:26,2016-04-01T08:26:00,GOA,100 Block Of Belcher St,San Francisco,CA,1,Premise Address,
"160942152,Jo,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,14:36,2016-04-03T14:36:00,HAN,2600 Block Of Bayshore Bl,San Francisco,CA,1,Common Location,""Grocery Outlet-Bayshore, Sf"""
160940647,Poss,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,05:07,2016-04-03T05:07:00,UTL,200 Block Of Golden Gate Av,San Francisco,CA,1,Premise Address,
160943406,7.2.25/22500e,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,21:22,2016-04-03T21:22:00,CIT,800 Block Of Lyon St,San Francisco,CA,1,Premise Address,
160940219,Fight No Weapon,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,01:16,2016-04-03T01:16:00,Not recorded,Kearny St/columbus Av,San Francisco,CA,1,Intersection,
160930115,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,00:45,2016-04-02T00:45:00,ADV,Larkin St/sutter St,San Francisco,CA,1,Intersection,
160932024,Vandalism,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,14:31,2016-04-02T14:31:00,REP,Howard St/spear St,San Francisco,CA,1,Intersection,
160941114,Burglary,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,09:31,2016-04-03T09:31:00,REP,1500 Block Of Eddy St,San Francisco,CA,1,Premise Address,
160922159,22500e,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,15:05,2016-04-01T15:05:00,CIT,200 Block Of Beulah St,San Francisco,CA,1,Premise Address,
160923241,Suspicious Person,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,19:38,2016-04-01T19:38:00,ADV,Duboce Av/noe St,San Francisco,CA,1,Intersection,
160930907,22500e,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,08:58,2016-04-02T08:58:00,GOA,1000 Block Of Folsom St,San Francisco,CA,1,Premise Address,
160933403,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,20:58,2016-04-02T20:58:00,ADV,Taraval St/25th Av,San Francisco,CA,1,Intersection,
"160942692,S,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,17:17,2016-04-03T17:17:00,NOM,400 Block Of Sloat Bl,San Francisco,CA,1,Common Location,""Stern Grove, Sf"""
160920103,Traf Violation Tow,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,00:53,2016-04-01T00:53:00,HAN,700 Block Of 45th Av,San Francisco,CA,1,Premise Address,
160940247,Audible Alarm,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,01:23,2016-04-03T01:23:00,PAS,2600 Block Of Ocean Av,San Francisco,CA,1,Premise Address,
"160931328,Complaint Unkn,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,11:07,2016-04-02T11:07:00,ND,1000 Block Of The Embarcadero Nor,San Francisco,CA,1,Common Location,""Pier 23-Foreign Trade Zone, Sf"""
160942073,Homeless Complaint,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,14:19,2016-04-03T14:19:00,Not recorded,700 Block Of Minna St,San Francisco,CA,1,Premise Address,
160922870,Passing Call,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,17:57,2016-04-01T17:57:00,Not recorded,11th St/mission St,San Francisco,CA,1,Intersection,
160932251,Well Being Check,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,15:36,2016-04-02T15:36:00,GOA,Cesar Chavez St/mission St,San Francisco,CA,1,Intersection,
160933200,Assault / Battery Dv,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,19:51,2016-04-02T19:51:00,UTL,900 Block Of Geneva Av,San Francisco,CA,1,Premise Address,
"160932237,Auto Boost / Strip,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,15:32,2016-04-02T15:32:00,REP,3600 Block Of Lyon St,San Francisco,CA,1,Common Location,""Palace Of Fine Arts, Sf"""
160932939,Suspicious Person,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,18:38,2016-04-02T18:38:00,HAN,Market St/jones St,San Francisco,CA,1,Intersection,
160943100,Noise Nuisance,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,19:28,2016-04-03T19:28:00,ADV,900 Block Of Persia Av,San Francisco,CA,1,Premise Address,
"160920450,Homeless Complaint,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,05:45,2016-04-01T05:45:00,GOA,2400 Block Of Market St,San Francisco,CA,1,Common Location,""Harvey Milk Pz, Sf"""
160931649,22500e,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,12:38,2016-04-02T12:38:00,CIT,400 Block Of Central Av,San Francisco,CA,1,Premise Address,
160923456,Petty Theft,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,21:02,2016-04-01T21:02:00,REP,Jones St/lombard St,San Francisco,CA,1,Intersection,
160920672,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,07:47,2016-04-01T07:47:00,CIT,Sansome St/chestnut St,San Francisco,CA,1,Intersection,
160930447,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,03:22,2016-04-02T03:22:00,ADV,3rd St/howard St,San Francisco,CA,1,Intersection,
160943181,Aggressive,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,19:53,2016-04-03T19:53:00,ADV,600 Block Of Barneveld Av,San Francisco,CA,1,Premise Address,
160922033,Well Being Check,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,14:33,2016-04-01T14:33:00,ABA,800 Block Of Geary St,San Francisco,CA,1,Premise Address,
160933085,22500f,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,19:22,2016-04-02T19:22:00,GOA,2200 Block Of Lake St,San Francisco,CA,1,Premise Address,
160933003,Drugs,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,18:55,2016-04-02T18:55:00,GOA,Turk St/jones St,San Francisco,CA,1,Intersection,
160943078,800 Poss,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,19:19,2016-04-03T19:19:00,GOA,1600 Block Of Green St,San Francisco,CA,1,Premise Address,
160922446,Suspicious Vehicle,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,16:21,2016-04-01T16:21:00,CIT,1100 Block Of Oakdale Av,San Francisco,CA,1,Premise Address,
160932353,22500e,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,16:04,2016-04-02T16:04:00,HAN,1200 Block Of 3rd Av,San Francisco,CA,1,Premise Address,
160933207,Aggressive,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,19:50,2016-04-02T19:50:00,ARR,600 Block Of Haight St,San Francisco,CA,1,Premise Address,
160924015,Audible Alarm,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,23:42,2016-04-01T23:42:00,PAS,300 Block Of Broderick St,San Francisco,CA,1,Premise Address,
160933652,Awol,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,22:07,2016-04-02T22:07:00,REP,500 Block Of Central Av,San Francisco,CA,1,Premise Address,
160943636,Passing Call,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,22:48,2016-04-03T22:48:00,Not recorded,600 Block Of Hyde St,San Francisco,CA,1,Premise Address,
160931388,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,11:26,2016-04-02T11:26:00,ND,5700 Block Of Geary Bl,San Francisco,CA,1,Premise Address,
160940205,Suspicious Person,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,01:11,2016-04-03T01:11:00,ADV,1300 Block Of Mission St,San Francisco,CA,1,Premise Address,
160941352,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,10:47,2016-04-03T10:47:00,CIT,700 Block Of Clement St,San Francisco,CA,1,Premise Address,
160941350,Dw,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,10:45,2016-04-03T10:45:00,GOA,300 Block Of Willard North St,San Francisco,CA,1,Premise Address,
160922640,22500i,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,17:07,2016-04-01T17:07:00,CIT,200 Block Of Fremont St,San Francisco,CA,1,Premise Address,
160933728,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,22:31,2016-04-02T22:31:00,ADV,Essex St/harrison St,San Francisco,CA,1,Intersection,
"160931651,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,12:39,2016-04-02T12:39:00,HAN,400 Block Of 4th St,Treasure Isla,CA,1,Common Location,""Job Corps - Bldg 487, Ti"""
160923760,Trespasser,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,22:21,2016-04-01T22:21:00,ADV,1900 Block Of 15th St,San Francisco,CA,1,Premise Address,
160932675,586,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,17:25,2016-04-02T17:25:00,ADV,Lake Merced Bl/higuera Av,San Francisco,CA,1,Intersection,
160940255,Passing Call,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,01:26,2016-04-03T01:26:00,HAN,100 Block Of Christmas Tree Point Rd,San Francisco,CA,1,Common Location,Twin Peaks Viewpoint
160932431,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,16:26,2016-04-02T16:26:00,ND,Harrison St/8th St,San Francisco,CA,1,Intersection,
160933978,Suspicious Person,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,23:43,2016-04-02T23:43:00,HAN,700 Block Of Harrison St,San Francisco,CA,1,Premise Address,
160932869,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,18:16,2016-04-02T18:16:00,HAN,Geary Bl/webster St,San Francisco,CA,1,Intersection,
160940492,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,03:09,2016-04-03T03:09:00,CIT,3rd St/south Park,San Francisco,CA,1,Intersection,
160931278,22500e,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,10:53,2016-04-02T10:53:00,HAN,2800 Block Of Scott St,San Francisco,CA,1,Premise Address,
160942206,Rep,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,14:54,2016-04-03T14:54:00,GOA,1400 Block Of Folsom St,San Francisco,CA,1,Premise Address,
160941183,Passing Call,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,10:00,2016-04-03T10:00:00,HAN,Clement St/4th Av,San Francisco,CA,1,Intersection,
160920060,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,00:26,2016-04-01T00:26:00,ADV,Rio Verde St/geneva Av,Daly City,CA,1,Intersection,
160920948,Audible Alarm,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,09:17,2016-04-01T09:17:00,PAS,0 Block Of Bridgeview Dr,San Francisco,CA,1,Premise Address,
160923792,415,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,22:32,2016-04-01T22:32:00,GOA,600 Block Of Ofarrell St,San Francisco,CA,1,Premise Address,
160931834,Suspicious Person,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,13:28,2016-04-02T13:28:00,ADM,100 Block Of Taylor St,San Francisco,CA,1,Premise Address,
160920178,915,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,01:52,2016-04-01T01:52:00,UTL,Shannon St/geary St,San Francisco,CA,1,Intersection,
160922812,Passing Call,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,17:43,2016-04-01T17:43:00,HAN,Muni Van Ness And Grove Muni Bus Stop,,CA,1,Geo-Override,
160922790,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,17:38,2016-04-01T17:38:00,CIT,Potrero Av/17th St,San Francisco,CA,1,Intersection,
160931857,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,13:38,2016-04-02T13:38:00,HAN,Twin Peaks,,CA,1,Geo-Override,
160940191,Stolen Vehicle,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,01:01,2016-04-03T01:01:00,REP,2300 Block Of Ortega St,San Francisco,CA,1,Premise Address,
160923145,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,19:09,2016-04-01T19:09:00,CIT,Cabrillo St/funston Av,San Francisco,CA,1,Intersection,
160932098,22500f,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,14:51,2016-04-02T14:51:00,GOA,2300 Block Of Divisadero St,San Francisco,CA,1,Premise Address,
"160920561,""7,2,46"",2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,07:07,2016-04-01T07:07:00,CIT,0 Block Of Clementina St,San Francisco,CA,1,Premise Address,"
160933320,Auto Boost / Strip,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,20:25,2016-04-02T20:25:00,REP,3300 Block Of Lyon St,San Francisco,CA,1,Premise Address,
160933760,22500e,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,22:38,2016-04-02T22:38:00,GOA,700 Block Of Madrid St,San Francisco,CA,1,Premise Address,
160940717,Homeless Complaint,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,06:24,2016-04-03T06:24:00,CIT,500 Block Of Eddy St,San Francisco,CA,1,Premise Address,
160940800,22500e,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,07:13,2016-04-03T07:13:00,CIT,1700 Block Of Mason St,San Francisco,CA,1,Premise Address,
160941945,Suspicious Vehicle,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,13:40,2016-04-03T13:40:00,CAN,16th St/sanchez St,San Francisco,CA,1,Intersection,
160930951,Trespasser,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,09:11,2016-04-02T09:11:00,GOA,100 Block Of Dolores St,San Francisco,CA,1,Premise Address,
160942081,Suspicious Vehicle,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,14:21,2016-04-03T14:21:00,HAN,4800 Block Of Mission St,San Francisco,CA,1,Premise Address,
160933765,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,22:40,2016-04-02T22:40:00,CIT,Vicente St/19th Av,San Francisco,CA,1,Intersection,
160922239,Petty Theft,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,15:29,2016-04-01T15:29:00,REP,800 Block Of Noe St,San Francisco,CA,1,Premise Address,
160932190,Suspicious Vehicle,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,15:16,2016-04-02T15:16:00,HAN,Harbor Rd/ingalls St,San Francisco,CA,1,Intersection,
160941208,Drop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,10:06,2016-04-03T10:06:00,CAN,300 Block Of Fulton St,San Francisco,CA,1,Premise Address,
"160942311,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,15:28,2016-04-03T15:28:00,CIT,1800 Block Of The Embarcadero Nor,San Francisco,CA,1,Common Location,""Pier 33, Sf"""
160922626,Susp Info,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,17:03,2016-04-01T17:03:00,REP,100 Block Of 7th St,San Francisco,CA,1,Premise Address,
"160932640,Missing Adult,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,17:17,2016-04-02T17:17:00,HAN,100 Block Of Hagiwara Tea Garden Dr,San Francisco,CA,1,Common Location,""Japanese Tea Garden, Sf"""
160922286,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,15:38,2016-04-01T15:38:00,CIT,Ulloa St/32nd Av,San Francisco,CA,1,Intersection,
160942684,Mc's,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,17:15,2016-04-03T17:15:00,UTL,Rey St/sunnydale Av,San Francisco,CA,1,Intersection,
160932549,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,16:58,2016-04-02T16:58:00,CIT,200 Block Of Bush St,San Francisco,CA,1,Premise Address,
160932684,Auto Boost / Strip,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,17:26,2016-04-02T17:26:00,REP,900 Block Of Minnesota St,San Francisco,CA,1,Premise Address,
160940478,Mentally Disturbed,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,03:00,2016-04-03T03:00:00,GOA,14th St/south Van Ness Av,San Francisco,CA,1,Intersection,
160940824,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,07:30,2016-04-03T07:30:00,HAN,16th St/south Van Ness Av,San Francisco,CA,1,Intersection,
160922474,Suspicious Vehicle,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,16:27,2016-04-01T16:27:00,HAN,1100 Block Of Haight St,San Francisco,CA,1,Premise Address,
160920932,Dw,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,09:10,2016-04-01T09:10:00,CIT,4300 Block Of 3rd St,San Francisco,CA,1,Premise Address,
160941047,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,09:10,2016-04-03T09:10:00,CIT,Bosworth St/elk St,San Francisco,CA,1,Intersection,
160942406,901 For 909,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,15:53,2016-04-03T15:53:00,CAN,2200 Block Of Market St,San Francisco,CA,1,Premise Address,
160922648,Missing Adult,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,17:10,2016-04-01T17:10:00,REP,100 Block Of Dore St,San Francisco,CA,1,Premise Address,
